CNPJ_Fundo;Data_Referencia;Versao;Data_Informacao_Numero_Cotistas;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Numero_Cotistas_Pessoa_Juridica_Nao_Financeira;Numero_Cotistas_Banco_Comercial;Numero_Cotistas_Corretora_Distribuidora;Numero_Cotistas_Outras_Pessoas_Juridicas_Financeira;Numero_Cotistas_Investidores_Nao_Residentes;Numero_Cotistas_Entidade_Aberta_Previdencia_Complementar;Numero_Cotistas_Entidade_Fechada_Previdência_Complementar;Numero_Cotistas_Regime_Proprio_Previdencia_Servidores_Publicos;Numero_Cotistas_Sociedade_Seguradora_Resseguradora;Numero_Cotistas_Sociedade_Capitalizacao_Arrendamento_Mercantil;Numero_Cotistas_FII;Numero_Cotistas_Outros_Fundos;Numero_Cotistas_Distribuidores_Fundo;Numero_Cotistas_Outros_Tipos;Valor_Ativo;Patrimonio_Liquido;Cotas_Emitidas;Valor_Patrimonial_Cotas;Percentual_Despesas_Taxa_Administracao;Percentual_Despesas_Agente_Custodiante;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Rentabilidade_Patrimonial_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes
34.197.776/0001-65;2022-03-01;1;2022-03-31;694;653;2;0;0;0;1;0;0;0;0;0;10;28;0;0;157766995.28;129777732.57;1313784;98.781636;0.00104;0;0.021989;0.016441;0.005548;0
34.197.776/0001-65;2022-04-01;1;2022-04-29;742;698;3;0;0;0;1;0;0;0;0;0;12;28;0;0;157101182.43;129365700.19;1313784;98.468013;0.001059;0;0.002901;-0.003175;0.006076;0
34.197.776/0001-65;2022-05-01;1;2022-05-31;785;741;3;0;0;0;1;0;0;0;0;0;11;29;0;0;157294179.46;129866209.04;1313784;98.848981;0.001052;0;0.009525;0.003869;0.005656;0
34.197.776/0001-65;2022-06-01;3;2022-06-30;907;865;3;0;0;0;1;0;0;0;0;0;10;28;0;0;133289795.18;113860987.1;1313784;86.666444;0.001204;0;-0.115692;-0.123244;0.007552;0
34.197.776/0001-65;2022-07-01;1;2022-07-29;1039;1000;3;0;0;0;1;0;0;0;0;0;10;25;0;0;129640577.38;112459082.5;1313784;85.59937;0.001095;0;-0.00024;-0.012312;0.012072;0
34.197.776/0001-65;2022-08-01;1;2022-08-31;1386;1347;4;0;0;0;1;0;0;0;0;0;10;24;0;0;129983198.83;112880634.11;1313784;85.920238;0.001081;0;0.012316;0.003748;0.008568;0
34.197.811/0001-46;2022-01-01;1;2022-01-31;54076;53877;159;0;1;0;3;0;0;0;0;0;23;13;0;0;932120956.82;885673658.24;9293498;95.300355;0.000928;0;0.002167;-0.008994;0.011161;0
34.197.811/0001-46;2022-02-01;2;2022-02-25;57175;56983;150;0;2;0;5;0;1;0;0;0;21;13;0;0;924107163.45;874921462.96;9293498;94.143396;0.00093;0;0.003793;-0.01214;0.015933;0
34.197.811/0001-46;2022-03-01;1;2022-03-31;59915;59725;150;0;2;0;2;0;1;0;1;0;22;12;0;0;913997123.23;895368303.77;9293498;96.343519;0.000908;0;0.038828;0.02337;0.015458;0
34.197.811/0001-46;2022-04-01;2;2022-04-29;63635;63411;165;0;2;0;5;0;1;3;1;0;26;21;0;0;886032644.2;869511728.87;9293498;93.561297;0.000937;0;-0.017122;-0.028878;0.011756;0
34.197.811/0001-46;2022-05-01;2;2022-05-31;68901;68670;176;0;2;0;3;0;3;0;1;0;24;22;0;0;1116409429.93;1095538563.59;11790838;92.914394;0.000821;0;0.009928;-0.006914;0.016842;0
34.197.811/0001-46;2022-06-01;2;2022-06-30;73069;72844;174;0;0;0;6;0;1;0;0;0;24;17;0;3;1104931921.87;1085688158.87;11787247;92.107017;0.000944;0;0.005171;-0.008689;0.01386;0
34.197.811/0001-46;2022-07-01;2;2022-07-29;76929;76713;173;0;0;0;5;0;1;0;1;0;24;12;0;0;1089901856.21;1076770309.25;11787247;91.350449;0.000931;0;0.002739;-0.008214;0.010953;0
34.197.811/0001-46;2022-08-01;2;2022-08-31;80222;80003;173;0;0;0;5;0;1;0;1;0;23;16;0;0;1092465527.27;1078889243.95;11787247;91.530214;0.000892;0;0.013556;0.002152;0.011404;0
34.471.719/0001-22;2022-01-01;3;2022-01-31;2;;;;;;;;;;;;1;1;;;277171144.26;29043029.18;30000;968.100972666667;0.003136;0;0.004074;0.004074;0;0
34.471.719/0001-22;2022-02-01;2;2022-02-28;2;;;;;;;;;;;;1;1;;;275505534.82;28419691.26;30000;947.323042;0.002884;0;0.004074;0.004074;0;0
34.471.719/0001-22;2022-03-01;1;2022-03-31;2;;;;;;;;;;;;1;1;;;275505534.82;28419691.26;30000;947.323042;0.002884;0;0.004074;0.004074;0;0
34.471.719/0001-22;2022-04-01;2;2022-04-29;2;;;;;;;;;;;;;;;;274940890.04;27894422.5;30000;929.814083333333;0.001527;0;-0.018489;-0.018489;0;0
34.471.719/0001-22;2022-05-01;1;2022-05-31;2;;;;;;;;;;;;;;;;274241259.53;27187799.59;30000;906.259986333333;0.001767;0;-0.025332;-0.025332;0;0
34.471.719/0001-22;2022-06-01;1;2022-06-30;2;;;;;;;;;;;;1;1;;;274241259.53;27187799.59;30000;906.259986333333;0.001767;0;-0.025332;-0.025332;0;0
34.471.719/0001-22;2022-07-01;1;2022-07-29;2;;;;;;;;;;;;;;;;277265794.27;28997292.37;30000;966.576412333333;0.001548;0;0.121908;0.121908;0;0
34.471.719/0001-22;2022-08-01;1;2022-08-31;2;;;;;;;;;;;;;;;;275778209.99;28721663.89;30000;957.388796333333;0.001834;0;-0.009505;-0.009505;0;0
34.508.872/0001-87;2022-01-01;1;2022-01-31;38260;;;;;;;;;;;;;;;;549537500.39;349485932.24;3652937;95.67258681;0.000253;0;0.01940153;0.00232465;0.01707688;0
34.508.872/0001-87;2022-02-01;1;2022-02-25;41176;;;;;;;;;;;;;;;;546500790.25;536567615.76;5518728;97.22668263;0.000198;0;0.03333343;0.0162439;0.01708953;0
34.508.872/0001-87;2022-03-01;1;2022-03-31;45722;45609;82;;1;3;1;;;;;;13;11;;2;601870860.14;541633525.58;5518728;98.14463144;0.000259;0;0.02641198;0.00944133;0.01697065;0
34.508.872/0001-87;2022-04-01;1;2022-04-29;53664;;;;;;;;;;;;;;;;609346747.74;549530697.37;5518728;99.57560825;0.000209;0;0.03332813;0.01458029;0.01874784;0
34.508.872/0001-87;2022-05-01;1;2022-05-31;59368;;;;;;;;;;;;;;;;1038746396.17;574027635.81;5518728;104.01448229;0.000225;0;0.0647636;0.04457793;0.02018567;0
34.508.872/0001-87;2022-06-01;1;2022-06-30;64394;64268;103;;;3;1;;;;;;9;8;;2;1055672062.56;550703556.87;5518728;99.78813177;0.000235;0;-0.02284635;-0.04063233;0.01778598;0
34.508.872/0001-87;2022-07-01;1;2022-07-29;72725;0;0;;;;;;;;;;;;;;1005621271.41;989467692.31;9858247;100.36953754;0.00021;0;0.0178495;0.0058264;0.0120231;0
34.508.872/0001-87;2022-08-01;1;2022-08-31;76179;;;;;;;;;;;;;;;;1016306482.92;995953483.07;9858247;101.02744261;0.000234;0;0.02269519;0.00655483;0.01614036;0
34.508.923/0001-70;2022-01-01;1;2022-01-31;53;;;;;;;;;;;;;;;;82060259.41;76119164.25;75680;1005.80291028;0.000243;0;0.00170586;-0.06448621;0.06619207;0
34.508.923/0001-70;2022-02-01;1;2022-02-25;53;;;;;;;;;;;;;;;;82067913.36;76257344.04;75680;1007.62875317;0.000233;0;0.00181531;0.00181531;0;0
34.508.923/0001-70;2022-03-01;1;2022-03-31;53;50;;;;;;;;;;;;3;;;100944714.79;94841441.5;94200;1006.80935775;0.000208;0;-0.00081319;-0.00081319;0;0
34.508.923/0001-70;2022-04-01;1;2022-04-29;54;;;;;;;;;;;;;;;;100818886.28;94863974.03;94200;1007.04855658;0.00021;0;0.00023758;0.00023758;0;0
34.508.923/0001-70;2022-05-01;1;2022-05-31;53;;;;;;;;;;;;;;;;102187135.58;94770941.82;94200;1006.0609535;0.000239;0;-0.00098069;-0.00098069;0;0
34.508.923/0001-70;2022-06-01;1;2022-06-30;53;50;;;;;1;;;;;;;2;;;98504762.89;97343157.61;94200;1033.36685361;0.000224;0;0.0271414;0.0271414;0;0
34.508.923/0001-70;2022-07-01;1;2022-07-29;54;;;;;;;;;;;;;;;;77959142.1;76917657.51;94200;816.53564236;0.000261;0;-0.00012513;-0.03007421;0.02994908;-0.820244
34.508.923/0001-70;2022-08-01;1;2022-08-31;54;;;;;;;;;;;;;;;;77779592.79;76808427.3;94200;815.37608599;0.000254;0;-0.00142009;-0.00142009;0;0
34.508.959/0001-54;2022-01-01;1;2022-01-31;319;;;;;;;;;;;;;;;;118010941.82;116953977.51;1200000;97.46164793;0.000166;0;0.02118907;0.01287503;0.00831404;0
34.508.959/0001-54;2022-02-01;1;2022-02-25;324;;;;;;;;;;;;;;;;119030337.57;117982259.71;1200000;98.31854976;0.000151;0;0.01700056;0.0087922;0.00820836;0
34.508.959/0001-54;2022-03-01;1;2022-03-31;318;305;10;;;;;;;;;;3;;;;123825242.03;122704091.56;1200000;102.25340963;0.000172;0;0.04866691;0.04002154;0.00864537;0
34.508.959/0001-54;2022-04-01;1;2022-04-29;398;;;;;;;;;;;;;;;;124724127.98;123582976.52;1200000;102.98581377;0.000151;0;0.01571981;0.00716264;0.00855717;0
34.508.959/0001-54;2022-05-01;1;2022-05-31;435;;;;;;;;;;;;;;;;125238619.13;124082191.95;1200000;103.40182663;0.000175;0;0.01253584;0.00403952;0.00849632;0
34.508.959/0001-54;2022-06-01;1;2022-06-30;436;414;11;;;;;;;;;;5;6;;;125836384.82;125732005.27;1200000;104.77667106;0.000166;0;0.01329613;0.01329613;0;0
34.508.959/0001-54;2022-07-01;1;2022-07-29;453;;;;;;;;;;;;;;;;126286671.96;125130892.22;1200000;104.27574352;0.000167;0;0.01281124;0.00438325;0.00842799;0
34.508.959/0001-54;2022-08-01;1;2022-08-31;484;;;;;;;;;;;;;;;;125684772.07;124368579.2;1200000;103.64048267;0.000184;0;0.00349784;-0.00609212;0.00958996;0
34.509.007/0001-55;2022-01-01;1;2022-01-31;1;;;;;;;;;;;;;;;;64105033.58;60815269.51;771294.7082;78.84829089;8.8E-05;0;0.00432206;0.00387514;0.00044692;0
34.509.007/0001-55;2022-02-01;1;2022-02-25;1;;;;;;;;;;;;;;;;64095763.27;64061981.71;771294.7082;83.05772234;0;0;0.05338646;0.05338646;0;0
34.509.007/0001-55;2022-03-01;1;2022-03-31;1;;;;;;;;;;;;;1;;;63923950.21;63859744.89;772497.1807;82.66663813;0.000477;0;-0.00470858;-0.00470858;0;0
34.509.007/0001-55;2022-04-01;1;2022-04-29;1;;;;;;;;;;;;;;;;64347645.97;64268124.22;772497.1807;83.19528644;0.000685;0;0.00639494;0.00639494;0;0
34.509.007/0001-55;2022-05-01;1;2022-05-31;1;;;;;;;;;;;;;;;;64473586.62;64414079.65;772497.1807;83.3842262;0.000342;0;0.00227104;0.00227104;0;0
34.509.007/0001-55;2022-06-01;1;2022-06-30;1;;;;;;;;;;;;;1;;;64827999.81;64769079.85;772497.1807;83.84377506;0.00034;0;0.00551122;0.00551122;0;0
34.509.007/0001-55;2022-07-01;1;2022-07-29;1;;;;;;;;;;;;;;;;64074524.38;64013693.74;772497.1807;82.86592539;0.000344;0;0.00184936;-0.01166276;0.01351212;0
34.509.007/0001-55;2022-08-01;1;2022-08-31;1;;;;;;;;;;;;;;;;64490623.76;64453666.88;772497.18065818;83.435471991088;2E-05;0;0.001653;0.001653;0;0
34.547.078/0001-42;2022-01-01;1;2022-01-31;46;33;;;;;;;;;;;;13;;;37443089.4;25534942.4;24421.704595;1045.58395179458;0.0007;0;-0.01884;-0.01884;0;0
34.547.078/0001-42;2022-02-01;1;2022-02-25;46;33;;;;;;;;;;;;13;;;36406215.81;24654395.12;24431.37633446;1009.12837584289;0.00073;0;-0.034866;-0.034866;0;0
34.547.078/0001-42;2022-03-01;1;2022-03-31;46;33;;;;;;;;;;;;13;;;35713135.15;23958537.72;24431.37633446;980.646255536858;0.00075;0;-0.028224;-0.028224;0;0
34.547.078/0001-42;2022-04-01;1;2022-04-29;46;33;;;;;;;;;;;;13;;;34829702.58;23079513.45;24431.37633446;944.666937058588;0.00078;0;-0.036689;-0.036689;0;0
34.547.078/0001-42;2022-05-01;1;2022-05-31;73;58;;;;;;;;;;;;15;;;34114144.41;22353383.77;24431.37633446;914.945742883546;0.00081;0;-0.031462;-0.031462;0;0
34.547.078/0001-42;2022-06-01;1;2022-06-30;74;58;;;;;;;;;;;;16;;;33565921.96;21806934.71;24431.37633446;892.57905127685;0.00083;0;-0.024446;-0.024446;0;0
34.547.078/0001-42;2022-07-01;1;2022-07-29;74;58;;;;;;;;;;;;16;;;33234999.46;21484733.57;24431.37633446;879.391045182182;0.00084;0;-0.014775;-0.014775;0;0
34.547.078/0001-42;2022-08-01;1;2022-08-31;74;58;;;;;;;;;;;;16;;;33234999.46;21484733.57;24431.37633446;879.391045182182;0.00084;0;-0.014775;-0.014775;0;0
34.598.181/0001-11;2022-01-01;1;2022-01-31;9904;9879;14;1;;;;1;;;;;6;3;;;280559306.77;278887088.13;2732860;102.0495335;0.000133;0;0.00571781;-6.333E-05;0.00578114;0
34.598.181/0001-11;2022-02-01;1;2022-02-25;9842;9817;13;1;;;;1;;;;;6;4;;;280635770.37;278915521.65;2732860;102.05993781;0.000121;0;0.00588346;0.00010195;0.00578151;0
34.598.181/0001-11;2022-03-01;1;2022-03-31;9783;9759;12;1;;;;1;;;;;6;4;;;280694065.25;278968633.64;2732860;102.07937239;0.00014;0;0.00606932;0.00019042;0.0058789;0
34.598.181/0001-11;2022-04-01;1;2022-04-29;9844;9818;12;1;;;;1;;;;;7;5;;;280689363.89;278969746.98;2732860;102.07977978;0.000121;0;0.00588177;3.99E-06;0.00587778;0
34.598.181/0001-11;2022-05-01;1;2022-05-31;9826;9800;13;1;;;;1;;;;;7;5;;;280696755.53;279002316.82;2732860;102.09169764;0.00014;0;0.00599451;0.00011675;0.00587776;0
34.598.181/0001-11;2022-06-01;1;2022-06-30;9755;9732;11;1;;;;1;;;;;6;4;;;280773693.03;279025679.58;2732860;102.10024647;0.000133;0;0.00596081;8.374E-05;0.00587707;0
34.598.181/0001-11;2022-07-01;1;2022-07-29;9716;9693;11;1;;;;1;;;;;5;5;;;280819726.61;279067670.32;2732860;102.1156116;0.000133;0;0.00622295;0.00015049;0.00607246;0
34.598.181/0001-11;2022-08-01;1;2022-08-31;10428;10406;9;1;;;;;1;;;;5;6;;;280891811.65;279131782.37;2732860;102.13907129;0.000146;0;0.00630129;0.00022974;0.00607155;0
34.691.520/0001-00;2022-01-01;1;2022-01-31;180;;;;;;;;;;;;;;;;192303954.88;139527018.93;1397770;99.8211572218605;0.000737312173546138;;0.005376;-0.006161;0.011537;
34.691.520/0001-00;2022-02-01;1;2022-02-25;199;;;;;;;;;;;;;;;;191945144.87;139438160.75;1397770;99.7575858331485;0.000519217548557632;;0.008939;-0.000636;0.009575;
34.691.520/0001-00;2022-03-01;1;2022-03-31;214;186;4;;;;1;;;;;;6;17;;;191770861.31;138975156.25;1397770;99.4263407069833;0.000607385465702615;;0.012901;0.00332;0.009581;
34.691.520/0001-00;2022-04-01;1;2022-04-29;217;;;;;;;;;;;;;;;;215559681.65;138304536.95;1397770;98.9465627034491;0.000520291608553771;;0.004885;-0.004825;0.00971;
34.691.520/0001-00;2022-05-01;1;2022-05-31;243;;;;;;;;;;;;;;;;215605790.17;137475328.4;1397770;98.3533259406054;0.000606957851791536;;0.003664;-0.005995;0.009659;
34.691.520/0001-00;2022-06-01;1;2022-06-30;252;221;5;;;;1;;;;;;6;19;;;218769617.21;139510715.73;1397770;99.8094935003613;0.000569719032578287;;0.022953;0.014805;0.008148;
34.691.520/0001-00;2022-07-01;1;2022-07-29;260;;;;;;;;;;;;;;;;218997533.29;139260195.05;1397770;99.630264671584;0.000577086654023037;;0.008096;-0.001795;0.009891;
34.691.520/0001-00;2022-08-01;1;2022-08-31;274;;;;;;;;;;;;;;;;218239287.41;139909108.47;1397770;100.094513739743;0.000633510576754231;;0.014568;0.004659;0.009909;
34.691.925/0001-48;2022-01-01;1;2022-01-31;1;;;;;;;;;;;;;;;;293052102.54;283316526.94;365679;774.7683813;0.00036609;0.00018304;-0.00232049;-0.00232049;0;0.00649852
34.691.925/0001-48;2022-02-01;1;2022-02-25;1;;;;;;;;;;;;;;;;292738794.43;282895827.91;365679;773.6179214;0.00029291;0.00014646;-0.00148491;-0.00148491;0;0
34.691.925/0001-48;2022-03-01;1;2022-03-31;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;292314254.22;281719513.92;365679;770.4011275;0.00026511;0.00013255;-0.00415812;-0.00415812;0;0
34.691.925/0001-48;2022-04-01;1;2022-04-29;1;;;;;;;;;;;;;;;;284445672.54;281210117.41;365679;769.008112;0.00030663;0.00015332;0.00060985;0.00060985;0;0.00241802
34.691.925/0001-48;2022-05-01;1;2022-05-31;1;;;;;;;;;;;;;;;;302449704.02;298549014.35;383961;777.5503614;0.00024872;0.00012436;0.01110814;0.01110814;0;0
34.691.925/0001-48;2022-06-01;1;2022-06-30;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;299785106.77;295597389.88;383961;769.8630586;0.00030478;0.00015239;-0.00988657;-0.00988657;0;0
34.691.925/0001-48;2022-07-01;1;2022-07-29;1;;;;;;;;;;;;;;;;299873771.17;295529155.64;383961;769.6853473;0.00029317;0.00014658;-0.00023083;-0.00023083;0;0
34.691.925/0001-48;2022-08-01;1;2022-08-31;1;;;;;;;;;;;;;;;;298767127.43;294795156.92;383961;767.7736981;0.000292;0.000146;-0.002484;-0.002484;0;0
34.693.040/0001-88;2022-01-01;1;2022-01-31;1;;;;;;;;;;;;;;;;32693636.91;32280948.91;138579;232.9425736;0.00200767;0.00100383;-0.00863976;-0.00863976;0;0
34.693.040/0001-88;2022-02-01;1;2022-02-25;1;;;;;;;;;;;;;;;;32411311.19;31998471.1;138579;230.9041853;0.00202539;0.0010127;-0.0087506;-0.0087506;0;0
34.693.040/0001-88;2022-03-01;1;2022-03-31;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;60901983.28;60557101.85;138579;436.9861367;0.00107022;0.00053511;0.89249985;0.89249985;0;0
34.693.040/0001-88;2022-04-01;1;2022-04-29;1;;;;;;;;;;;;;;;;37028004.07;35165317.6;138579;253.7564681;0.00247518;0.00095399;-0.088134;-0.088134;0;0.33116869
34.693.040/0001-88;2022-05-01;1;2022-05-31;1;;;;;;;;;;;;;;;;36607068.13;34742362.84;138579;250.704384;0.00215871;0.00099301;-0.01202761;-0.01202761;0;0
34.693.040/0001-88;2022-06-01;1;2022-06-30;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;36276444.77;34405469.82;138579;248.2733301;0.00217985;0.00100273;-0.00969689;-0.00969689;0;0
34.693.040/0001-88;2022-07-01;1;2022-07-29;1;;;;;;;;;;;;;;;;35457324.67;31978246.7;138579;230.758244;0.00234531;0.00107884;-0.021718;-0.021718;0;0.04883
34.693.040/0001-88;2022-08-01;1;2022-08-31;1;;;;;;;;;;;;;;;;30044164.28;28153562.65;138579;203.1589393;0.002664;0.001225;0.042004;0.042004;0;0.16161
34.736.432/0001-87;2022-01-01;1;2022-01-31;173;;;;;;;;;;;;;;;;13382182.83;13199769.41;150000;87.9984627333333;0.001110806123245;;0.07497;0.067029;0.007941;
34.736.432/0001-87;2022-02-01;1;2022-02-25;172;;;;;;;;;;;;;;;;13188314.61;13020889.64;150000;86.8059309333333;0.00115199502721532;;-0.006051;-0.013551;0.0075;
34.736.432/0001-87;2022-03-01;1;2022-03-31;187;177;1;;;;;;;;;;;9;;;13283317.32;13121728.5;150000;87.47819;0.0013831325651952;;0.014656;0.007744;0.006912;
34.736.432/0001-87;2022-04-01;1;2022-04-29;184;;;;;;;;;;;;;;;;13395079.6;13269976.99;150000;88.4665132666667;0.00136768059309197;;0.018842;0.011297;0.007545;
34.736.432/0001-87;2022-05-01;1;2022-05-31;182;;;;;;;;;;;;;;;;13349835.15;13220968.32;150000;88.1397888;0.00121125016053287;;0.004107;-0.003693;0.0078;
34.736.432/0001-87;2022-06-01;1;2022-06-30;174;163;1;;;;;;;;;;;10;;;12996550.29;12862664.22;150000;85.7510948;0.00124499090749024;;-0.018415;-0.027101;0.008686;
34.736.432/0001-87;2022-07-01;1;2022-07-29;174;;;;;;;;;;;;;;;;12834046.09;12698695.9;150000;84.6579726666667;0.00126106650053727;;-0.004467;-0.012747;0.00828;
34.736.432/0001-87;2022-08-01;1;2022-08-31;172;;;;;;;;;;;;;;;;13626409.1;13496955.35;150000;89.9797023333333;0.00118648240175144;;0.070657;0.062861;0.007796;
34.736.474/0001-18;2022-01-01;1;2022-01-31;109;;;;;;;;;;;;;;;;300468436.4;198379350.94;2087199.0582;95.0457265494755;0.00207100244079466;;-0.001294;-0.001294;;
34.736.474/0001-18;2022-02-01;1;2022-02-25;112;;;;;;;;;;;;;;;;300073897.24;201798487.15;2100978.0582;96.0497832723154;0.00184796420065729;;0.010563;0.010563;;
34.736.474/0001-18;2022-03-01;1;2022-03-31;78;77;1;;;;;;;;;;;;;;298173606.11;201386773.5;2101156.0582;95.8457001392473;0.0021444697310273;;-0.002124;-0.002124;;
34.736.474/0001-18;2022-04-01;1;2022-04-29;111;;;;;;;;;;;;;;;;298423620.89;204511349.04;2136475.0582;95.7237241104526;0.00183215118260608;;-0.001272;-0.001272;;
34.736.474/0001-18;2022-05-01;1;2022-05-31;111;;;;;;;;;;;;;;;;306884363.11;214144061.59;2237468.974;95.7081702934934;0.00193589851113275;;-0.000162;-0.000162;;
34.736.474/0001-18;2022-06-01;1;2022-06-30;111;57;2;;;;;;;;;;4;48;;;299278317.11;214742200.2;2247179.974;95.5607484423052;0.00185243389342902;;-0.001592;-0.001592;;
34.736.474/0001-18;2022-07-01;1;2022-07-22;111;;;;;;;;;;;;;;;;305775543.88;222652156.72;2330595.974;95.5344294780799;0.00178892998777865;;-0.000223;-0.000223;;
34.736.474/0001-18;2022-08-01;1;2022-08-31;107;;;;;;;;;;;;;;;;300189913.47;223380980.1;2342253.974;95.3700933287434;0.00195526955698947;;-0.00172;-0.00172;;
34.736.510/0001-43;2022-01-01;1;2022-01-31;189;;;;;;;;;;;;;;;;51099431.87;47392921.99;552000;85.8567427355073;0.000117764842631515;;0.07744;-0.000198;0.077638;
34.736.510/0001-43;2022-02-01;1;2022-02-25;233;;;;;;;;;;;;;;;;47626061.45;47399019.47;552000;85.8677888949275;0.000117749693187904;;0.004316;0.000128;0.004188;
34.736.510/0001-43;2022-03-01;1;2022-03-31;249;248;;;;;;;;;;1;;;;;43637414.06;43134429.89;552000;78.142083134058;0.000129391300968462;;-0.089972;-0.089972;;
34.736.510/0001-43;2022-04-01;1;2022-04-29;248;;;;;;;;;;;;;;;;43382391.23;42737480.24;552000;77.4229714492754;0.000130593099280951;;0.004972;-0.009202;0.014174;
34.736.510/0001-43;2022-05-01;1;2022-05-31;241;;;;;;;;;;;;;;;;43238911.17;42785285.76;552000;77.5095756521739;0.000130447182970971;;0.011007;0.001118;0.009889;
34.736.510/0001-43;2022-06-01;1;2022-06-30;264;263;1;;;;;;;;;;;;;;43339964.86;42791973.51;552000;77.5216911413043;0.00013042679601341;;0.012205;0.000156;0.012049;
34.736.510/0001-43;2022-07-01;1;2022-07-29;295;;;;;;;;;;;;;;;;43692549.27;42813714.36;552000;77.5610767391304;0.000130360565146724;;0.020252;0.000508;0.019744;
34.736.510/0001-43;2022-08-01;1;2022-08-31;348;;;;;;;;;;;;;;;;43040984.54;42297163.99;552000;76.6252970833333;0.000131952582005723;;0.004478;-0.012065;0.016543;
34.835.191/0001-23;2022-01-01;1;2022-01-31;4184;4178;3;1;;;;;;;;;1;1;;;113020311.78;112423181.15;900000;124.91464572;0.000205;0;0.00410457;-0.00045646;0.00456103;0
34.835.191/0001-23;2022-02-01;1;2022-02-25;4132;4125;4;1;;;;;;;;;1;1;;;113161529.45;112533541.54;900000;125.03726838;0.000205;0;0.00522455;0.00098165;0.0042429;0
34.835.191/0001-23;2022-03-01;1;2022-03-31;4095;4088;4;1;;;;;;;;;1;1;;;113278213;112573953.06;900000;125.08217007;0.000205;0;0.00467782;0.00035911;0.00431871;0
34.835.191/0001-23;2022-04-01;1;2022-04-29;4097;4090;4;1;;;;;;;;;1;1;;;113187462.76;112514128.13;900000;125.01569792;0.000205;0;0.00434536;-0.00053143;0.00487679;0
34.835.191/0001-23;2022-05-01;1;2022-05-31;4082;4075;4;1;;;;;;;;;;1;;;113189709.03;112508527.31;900000;125.00947479;0.000205;0;0.00458964;-4.978E-05;0.00463942;0
34.835.191/0001-23;2022-06-01;1;2022-06-30;4046;4039;4;1;;;;;;;;;1;1;;;115721613.92;115101292.16;900000;127.89032462;0.000201;0;0.02784469;0.02304505;0.00479964;0
34.835.191/0001-23;2022-07-01;1;2022-07-29;4035;4028;4;1;;;;;;;;;1;1;;;115679865.41;115057914.84;900000;127.8421276;0.000201;0;0.003768;-0.000376;0.004144;0
34.835.191/0001-23;2022-08-01;1;2022-08-31;4076;4069;4;1;;;;;;;;;1;1;;;115677615.11;115089203.18;900000;127.87689242;0.000201;0;0.00465234;0.00027194;0.0043804;0
34.847.042/0001-84;2022-01-01;1;2022-01-31;22;;;;;;;;;;;;;;;;234838613.93;117498325.22;1205000;97.5089835850622;0.000212768990138292;;0.001247;-0.008212;0.009459;
34.847.042/0001-84;2022-02-01;1;2022-02-25;24;;;;;;;;;;;;;;;;234855065.16;116915117.42;1205000;97.0249937095436;0.00021383034590977;;0.004575;-0.004963;0.009538;
34.847.042/0001-84;2022-03-01;1;2022-03-31;24;10;1;;;;1;;;;;;4;8;;;234880500.86;115990883.42;1205000;96.2579945394191;0.000215534180470681;;-0.007905;-0.007905;;
34.847.042/0001-84;2022-04-01;1;2022-04-29;32;;;;;;;;;;;;;;;;234894470.09;114759717.73;1205000;95.2362802738589;0.000304817062048729;;-0.001264;-0.010614;0.00935;
34.847.042/0001-84;2022-05-01;1;2022-05-31;36;;;;;;;;;;;;;;;;234919063.33;113020383.03;1205000;93.7928489875519;0.000353264994207735;;-0.005977;-0.015112;0.009135;
34.847.042/0001-84;2022-06-01;1;2022-06-30;35;16;1;;;;1;;;;;;4;13;;;234980957.01;112086938.74;1205000;93.0182064232365;0.000336078408630468;;0.000972;-0.008303;0.009275;
34.847.042/0001-84;2022-07-01;1;2022-07-29;37;;;;;;;;;;;;;;;;235046129.05;111547167.42;1205000;92.5702634190871;0.000335709017683992;;0.004535;-0.004815;0.00935;
34.847.042/0001-84;2022-08-01;1;2022-08-31;37;;;;;;;;;;;;;;;;234901082.48;111083389.3;1205000;92.1853853112033;0.00036713607909333;;0.005133;-0.004157;0.00929;
34.847.063/0001-08;2022-01-01;1;2022-01-31;2536;;;;;;;;;;;;;;;;70972648.72;68972960.05;691192;99.7884235494624;0.000692390321734495;;-0.038514;-0.038514;;
34.847.063/0001-08;2022-02-01;1;2022-02-25;2543;;;;;;;;;;;;;;;;69910943.95;69843469.38;691192;101.047855559671;0.000609824517282592;;-0.01541;-0.01541;;
34.847.063/0001-08;2022-03-01;1;2022-03-31;2535;2508;8;;;;;;;;;;;19;;;70797756.11;70721355.9;691192;102.317960711351;0.000687941275343398;;0.012569;0.012569;;
34.847.063/0001-08;2022-04-01;1;2022-04-29;2584;;;;;;;;;;;;;;;;70684875.17;70549321.13;691192;102.069064934201;0.000606130425000165;;-0.002432;-0.002432;0;
